window_size,n_lags,lambda,r2_insample_stage1,r2_oos_stage1,r2_insample_stage2,r2_oos_stage2,kappa,kappa_tstat,intercept,intercept_tstat,n_observations,n_windows,n_oos_predictions_stage2
30,2,0.0001,0.9627806165176439,-0.5938891212013113,-1.075492516137737,-1.0773393794877815,0.9999999888706238,2774.5857403566697,0.0004075560383114047,2.3879403789331417,8407,8407,8306
60,3,1e-05,0.9842794357754704,-0.6183318962239504,-1.1981693515958893,-1.1836906708736028,0.28126113511566725,2.9281850537477996,0.0004074166697668378,2.313153306914552,8376,8376,8275
60,3,0.0001,0.9791154809476307,-0.6084928174631952,-1.2008975846511882,-1.2045044420574,0.19362210123851245,4.467596784325864,0.00040723832647276655,2.310707233648498,8376,8376,8275
100,3,0.0001,0.9792640281040327,-0.7599164169634809,-1.2998164967153816,-1.2738562172160455,0.6434183204519348,1.2856570462639116,0.0004154268871862007,2.296768114379093,8336,8336,8235
30,1,0.001,0.7353988556548853,-0.5677251104952492,-1.0609142763984272,-1.343383464876438,0.9999991304211802,53.85723570455977,0.0004072255869361466,2.394703606821112,8408,8408,8307
100,3,1e-05,0.9908460642918768,-0.8067216388761265,-1.3924320664908074,-1.3738619731001571,0.46264327368272135,1.8073680183365217,0.0004153108623177946,2.251244288476747,8336,8336,8235
200,5,0.0001,0.9708621335663498,-0.796212943930301,-1.3909889915771547,-1.389807898934046,0.3812489513495916,2.339785312146223,0.0004043104728790214,2.1718104260689577,8234,8234,8133
60,2,1e-05,0.9842569059307378,-0.7497937324287944,-1.4478473452174363,-1.456543381267545,0.23897244060915077,3.8134040065934207,0.0004072886353089531,2.191572072473908,8377,8377,8276
60,2,0.0001,0.977403188306156,-0.7240682011986315,-1.4649163702821646,-1.4779545174416642,0.43642064537110564,2.3424452348050777,0.00040718803443965664,2.1834313597035724,8377,8377,8276
100,2,0.0001,0.9741428241027136,-0.9106950089539116,-1.6738932670500493,-1.5649386546257023,0.9999995375944115,91.13194485897601,0.0004151940016951232,2.1291121894328167,8337,8337,8236
200,5,1e-05,0.9952777354335971,-0.920531650744143,-1.5846268279421016,-1.5799243363192006,0.471967108149914,1.927913739648315,0.0004041341893576928,2.08796098767427,8234,8234,8133
100,2,1e-05,0.9907741050534479,-1.0243726678963485,-0.34909272682670234,-1.6979614131467446,0.9999999999999988,7141773400.166743,0.00041529227101756624,2.998143792214167,8337,8337,8236
30,1,1e-05,0.9651474819277757,-0.8388961526504621,-1.5340767904873007,-1.73168064999119,0.99999769503788,18.77651001924279,0.00040719486295644517,2.1594297143729015,8408,8408,8307
30,1,0.0001,0.961404733488642,-0.8586642295283506,-1.638222628657779,-1.9011863463334508,0.9999984087942267,26.44580553650802,0.00040730537595594374,2.116952388729654,8408,8408,8307
200,3,0.0001,0.9545738190092684,-1.098968158836696,-2.0096973337272397,-2.0184020587029368,0.4078528464207544,3.035031918665176,0.00040400357901832927,1.934748141230638,8236,8236,8135
60,1,0.0001,0.9709553146598909,-1.1318500280096693,-2.265164460711081,-2.117229567929995,0.9999990809871739,40.80042598111389,0.00040767481192296616,1.8995427155639404,8378,8378,8277
60,1,1e-05,0.9841765869034489,-1.2181587007591914,-2.011786629745853,-2.1423387064046477,0.9999999999999969,4244703428.8095036,0.0004077779946561747,1.9783330117807947,8378,8378,8277
200,3,1e-05,0.9950176131711581,-1.3924191739943632,-2.49907846733713,-2.504423669108524,0.6924031468708856,1.9380377547674648,0.00040256605666113654,1.7879729642428919,8236,8236,8135
200,2,0.0001,0.9257046598149915,-1.2995233301515423,-2.6239764155992513,-2.581277353568393,0.3449738677530157,3.6966675788584706,0.00040418580021819536,1.7641638957173773,8237,8237,8136
100,1,0.0001,0.947976994249812,-1.6300386096171997,-3.018870558782357,-2.8632038372203317,0.9999879926874257,3.238883152324462,0.00041610451401747554,1.740692136387437,8338,8338,8237
200,1,0.0001,0.7430849130639474,-1.754301021999169,-3.4165521945682524,-3.4043114898040026,0.503808547464951,3.789719537230208,0.000406179988501254,1.6061274816919178,8238,8238,8137
200,2,1e-05,0.9943363582552293,-2.005620058008943,-3.893209517681692,-3.7355803189700376,0.6032331801176395,2.489843105328845,0.0004034556435070285,1.5154773430173842,8237,8237,8136
100,1,1e-05,0.9903193327877111,-2.2244139223458648,-4.12379244755125,-3.8125674012206856,0.9999990506624596,31.92396301273459,0.0004164330269762387,1.5428402168282374,8338,8338,8237
200,1,1e-05,0.8870147423479118,-7.081827720974131,-9.548516199942014e-09,-6.816602874347803,0.9999999999999999,,0.00040605570555721823,3.374339601482808,8238,8238,8137
