window_size,n_lags,lambda,r2_insample_stage1,r2_oos_stage1,r2_insample_stage2,r2_oos_stage2,kappa,kappa_tstat,intercept,intercept_tstat,n_observations,n_windows,n_oos_predictions_stage2
500,1,0.002599375081485179,-0.0006209159297495011,-0.0027565149006487655,-2.637134022265286e-08,-0.0021267269443450143,0.5,,0.00046753191368793096,2.2191213517122095,1387,1388,1286
500,1,0.006386137029891565,-0.0006209159297495011,-0.0027565149006487655,-2.637134022265286e-08,-0.0021267269443450143,0.5,,0.00046753191368793096,2.2191213517122095,1387,1388,1286
500,1,0.004882151906398154,-0.0006209159297495011,-0.0027565149006487655,-2.637134022265286e-08,-0.0021267269443450143,0.5,,0.00046753191368793096,2.2191213517122095,1387,1388,1286
500,1,0.0033421137562620455,-0.0006209159297495011,-0.0027565149006487655,-2.637134022265286e-08,-0.0021267269443450143,0.5,,0.00046753191368793096,2.2191213517122095,1387,1388,1286
200,5,0.008777381800309384,-0.0016564152961426873,-0.0020091674240829693,-1.4126351199905685e-09,-0.002180006727517725,0.5,,0.0004253830303464313,1.8992886869895156,1683,1684,1582
200,5,0.004882151906398154,-0.0016564152961426873,-0.0020091674240829693,-1.4126351199905685e-09,-0.002180006727517725,0.5,,0.0004253830303464313,1.8992886869895156,1683,1684,1582
200,5,0.004666076055864927,-0.0016564152961426873,-0.0020091674240829693,-1.4126351199905685e-09,-0.002180006727517725,0.5,,0.0004253830303464313,1.8992886869895156,1683,1684,1582
200,5,0.009416506865542334,-0.0016564152961426873,-0.0020091674240829693,-1.4126351199905685e-09,-0.002180006727517725,0.5,,0.0004253830303464313,1.8992886869895156,1683,1684,1582
200,5,0.007088116333636816,-0.0016564152961426873,-0.0020091674240829693,-1.4126351199905685e-09,-0.002180006727517725,0.5,,0.0004253830303464313,1.8992886869895156,1683,1684,1582
200,5,0.006386137029891565,-0.0016564152961426873,-0.0020091674240829693,-1.4126351199905685e-09,-0.002180006727517725,0.5,,0.0004253830303464313,1.8992886869895156,1683,1684,1582
100,8,0.009416506865542334,-0.004396324341989918,-0.001951918170435718,-3.2679468842111703e-07,-0.0021885921239250816,0.5,,0.00046908210961383093,2.1231381408545866,1780,1781,1679
100,8,0.008777381800309384,-0.004396324341989918,-0.001951918170435718,-3.2679468842111703e-07,-0.0021885921239250816,0.5,,0.00046908210961383093,2.1231381408545866,1780,1781,1679
500,8,0.004666076055864927,-0.00062286551813194,-0.00275958841804691,-1.4953424121166847e-07,-0.0021904493422757465,0.5,,0.00046109500534914725,2.1842401094407786,1380,1381,1279
500,8,0.007088116333636816,-0.00062286551813194,-0.00275958841804691,-1.4953424121166847e-07,-0.0021904493422757465,0.5,,0.00046109500534914725,2.1842401094407786,1380,1381,1279
500,8,0.004882151906398154,-0.00062286551813194,-0.00275958841804691,-1.4953424121166847e-07,-0.0021904493422757465,0.5,,0.00046109500534914725,2.1842401094407786,1380,1381,1279
500,8,0.0029128476281112545,-0.00062286551813194,-0.00275958841804691,-1.4953424121166847e-07,-0.0021904493422757465,0.5,,0.00046109500534914725,2.1842401094407786,1380,1381,1279
500,8,0.009416506865542334,-0.00062286551813194,-0.00275958841804691,-1.4953424121166847e-07,-0.0021904493422757465,0.5,,0.00046109500534914725,2.1842401094407786,1380,1381,1279
500,8,0.0033421137562620455,-0.00062286551813194,-0.00275958841804691,-1.4953424121166847e-07,-0.0021904493422757465,0.5,,0.00046109500534914725,2.1842401094407786,1380,1381,1279
500,8,0.002495243000965273,-0.00062286551813194,-0.00275958841804691,-1.4953424121166847e-07,-0.0021904493422757465,0.5,,0.00046109500534914725,2.1842401094407786,1380,1381,1279
500,8,0.008777381800309384,-0.00062286551813194,-0.00275958841804691,-1.4953424121166847e-07,-0.0021904493422757465,0.5,,0.00046109500534914725,2.1842401094407786,1380,1381,1279
500,8,0.002599375081485179,-0.00062286551813194,-0.00275958841804691,-1.4953424121166847e-07,-0.0021904493422757465,0.5,,0.00046109500534914725,2.1842401094407786,1380,1381,1279
500,8,0.006386137029891565,-0.00062286551813194,-0.00275958841804691,-1.4953424121166847e-07,-0.0021904493422757465,0.5,,0.00046109500534914725,2.1842401094407786,1380,1381,1279
200,6,0.007088116333636816,-0.0016571572961133487,-0.0020080154903754366,-9.685753976640399e-09,-0.002193923408175369,0.5,,0.000424377010273294,1.893689489952576,1682,1683,1581
200,6,0.004882151906398154,-0.0016571572961133487,-0.0020080154903754366,-9.685753976640399e-09,-0.002193923408175369,0.5,,0.000424377010273294,1.893689489952576,1682,1683,1581
200,6,0.004666076055864927,-0.0016571572961133487,-0.0020080154903754366,-9.685753976640399e-09,-0.002193923408175369,0.5,,0.000424377010273294,1.893689489952576,1682,1683,1581
200,6,0.009416506865542334,-0.0016571572961133487,-0.0020080154903754366,-9.685753976640399e-09,-0.002193923408175369,0.5,,0.000424377010273294,1.893689489952576,1682,1683,1581
200,6,0.008777381800309384,-0.0016571572961133487,-0.0020080154903754366,-9.685753976640399e-09,-0.002193923408175369,0.5,,0.000424377010273294,1.893689489952576,1682,1683,1581
