permno,sector,own_rate,other_rate,diff
15202,Energy & Mining,0.001618123,0.0045872466,-0.0029691234
22779,Technology,0.0018203884,0.003449504,-0.0016291157
90756,Industrials,0.01769822,0.004593842,0.013104379
11731,Consumer,0.004095874,0.005247786,-0.0011519124
83264,Industrials,0.0207322,0.008732588,0.011999612
92406,Financials,0.0064880503,0.007476962,-0.0009889118
84660,Consumer,0.0,0.0042108987,-0.0042108987
71271,Financials,0.01479649,0.005430311,0.009366179
83822,Consumer,0.0073574027,0.0037174597,0.003639943
89155,Consumer,0.009632888,0.00521778,0.0044151084
89349,Energy & Mining,0.0028317152,0.0035847141,-0.000752999
89063,Financials,0.0108756535,0.0093864845,0.001489169
91974,Financials,0.028379384,0.007823213,0.02055617
83445,Energy & Mining,0.006169094,0.008557804,-0.0023887102
89952,Energy & Mining,0.0037419095,0.006153704,-0.0024117946
88885,Utilities & Telecom,0.0,0.005029593,-0.005029593
76082,Energy & Mining,0.002528317,0.005840413,-0.0033120958
92154,Technology,0.0035396442,0.008287384,-0.00474774
85269,Energy & Mining,0.007079288,0.0054084,0.0016708877
27334,Energy & Mining,0.0023260517,0.009349277,-0.0070232255
66800,Financials,0.0077016433,0.0065684817,0.0011331616
35044,Financials,0.01895071,0.008056333,0.010894377
76478,Technology,0.00020226538,0.006051472,-0.0058492064
90376,Financials,0.028005974,0.0061673797,0.021838594
65294,Financials,0.00093353254,0.0048338,-0.0039002672
87268,Industrials,0.012135923,0.007855372,0.0042805513
79225,Financials,0.021797983,0.00659248,0.0152055025
18622,Financials,0.01521658,0.007518101,0.0076984786
82196,Energy & Mining,0.010517798,0.013972798,-0.003455
79244,Industrials,0.011933657,0.008475359,0.0034582987
44601,Industrials,0.0024271847,0.005945943,-0.003518758
23182,Utilities & Telecom,0.0,0.0065125125,-0.0065125125
85942,Financials,0.0039208364,0.006403927,-0.0024830909
56223,Industrials,0.0,0.0056590335,-0.0056590335
77309,Financials,0.01811053,0.00402131,0.014089221
82800,Energy & Mining,0.0,0.0033076985,-0.0033076985
91594,Industrials,0.030238673,0.003469291,0.026769383
67360,Utilities & Telecom,0.0068770223,0.004555838,0.0023211841
75466,Financials,0.020117627,0.0047926605,0.015324967
91125,Industrials,0.0021237864,0.0057052025,-0.003581416
86810,Industrials,0.016990291,0.0038815164,0.013108775
39917,Industrials,0.015372168,0.006711033,0.008661135
89783,Financials,0.0052277823,0.008358017,-0.0031302343
24440,Utilities & Telecom,0.0,0.004818675,-0.004818675
90066,Financials,0.01853062,0.004460123,0.014070498
89406,Industrials,0.006169094,0.008871095,-0.0027020015
83443,Financials,0.020631067,0.006006253,0.0146248145
71176,Industrials,0.013046117,0.0029218553,0.0101242615
88895,Industrials,0.022653723,0.0072782557,0.015375467
75065,Financials,0.002007095,0.009163651,-0.0071565555
19350,Industrials,0.0,0.0059261555,-0.0059261555
75082,Financials,0.005694548,0.0051457686,0.0005487795
77638,Financials,0.022731517,0.00916365,0.013567867
87137,Energy & Mining,0.0018203884,0.009181089,-0.0073607005
71159,Financials,0.018483944,0.0056531457,0.0128307985
92913,Technology,0.0011124596,0.005464463,-0.0043520033
82292,Financials,0.0015403286,0.0059822546,-0.0044419263
38746,Financials,0.00028005976,0.0039116065,-0.0036315466
89436,Financials,0.009008588,0.004586967,0.004421621
76602,Financials,0.0107823005,0.0058416985,0.004940602
76605,Consumer,0.007205704,0.004157554,0.0030481503
89438,Financials,0.0042942497,0.004172152,0.00012209779
75239,Financials,0.0066747568,0.0037984755,0.0028762813
61567,Industrials,0.01881068,0.007885051,0.010925629
17929,Utilities & Telecom,0.0,0.005263226,-0.005263226
41080,Industrials,0.0010113268,0.0058766888,-0.004865362
77768,Industrials,0.0026294498,0.0045146947,-0.0018852449
24248,Utilities & Telecom,0.0,0.003202715,-0.003202715
56274,Consumer,0.0046268203,0.0035874322,0.0010393881
90520,Industrials,0.0084951455,0.0071991086,0.0012960369
77469,Financials,0.0058812546,0.006277083,-0.0003958284
69892,Energy & Mining,0.0,0.00518415,-0.00518415
82924,Industrials,0.01466424,0.005170958,0.009493282
86115,Technology,0.0,0.008432487,-0.008432487
80072,Financials,0.008821881,0.006472492,0.0023493893
91301,Financials,0.01741038,0.010216116,0.007194265
92517,Financials,0.017363705,0.0037161978,0.013647507
89581,Utilities & Telecom,0.0,0.007904574,-0.007904574
77236,Energy & Mining,0.0,0.0055864817,-0.0055864817
91119,Financials,0.014376401,0.00765523,0.006721171
38703,Financials,0.0084484685,0.009167079,-0.00071861036
92597,Industrials,0.0009101942,0.0031691906,-0.0022589965
75275,Financials,0.00704817,0.0043469914,0.0027011787
92044,Industrials,0.0,0.006305403,-0.006305403
86416,Financials,0.013162808,0.0061810925,0.006981715
66616,Financials,0.0109223295,0.0074289674,0.003493362
43449,Consumer,0.009557039,0.0035240853,0.006032953
89550,Financials,0.0025672144,0.00616738,-0.0036001657
51925,Financials,0.0055078417,0.004940075,0.00056776684
82649,Industrials,0.0052588996,0.003228551,0.0020303486
75642,Financials,0.0046209856,0.005392601,-0.0007716152
89238,Financials,0.02221807,0.008813971,0.0134041
11628,Financials,0.012976102,0.008436866,0.0045392355
64805,Financials,0.015589993,0.008471148,0.0071188454
83188,Energy & Mining,0.010315534,0.0037594975,0.006556036
75341,Financials,0.011762509,0.009077944,0.0026845653
89183,Financials,0.012042569,0.010123554,0.0019190153
91991,Financials,0.009055266,0.0045252596,0.0045300066
89068,Utilities & Telecom,0.0,0.011003453,-0.011003453
10629,Financials,0.005181105,0.005577725,-0.00039662002
81774,Energy & Mining,0.0027305826,0.012541552,-0.009810969
85763,Financials,0.013909634,0.006973013,0.0069366214
78927,Financials,0.0107823005,0.0066233343,0.0041589662
75075,Financials,0.000746826,0.0027014427,-0.0019546167
85627,Consumer,0.0019720874,0.0068081194,-0.004836032
76185,Technology,0.012338188,0.005128087,0.0072101005
79859,Financials,0.026605677,0.007552384,0.019053293
85951,Consumer,0.011074029,0.003930839,0.00714319
76083,Financials,0.004107543,0.005632576,-0.0015250333
91416,Consumer,0.0,0.005324469,-0.005324469
49322,Financials,0.011529127,0.011374856,0.00015427079
87033,Financials,0.016243465,0.005533158,0.010710307
90783,Consumer,0.00030339806,0.0077783256,-0.0074749277
49015,Financials,0.014703136,0.0069935825,0.0077095535
62367,Financials,0.016663553,0.0114125665,0.0052509867
51131,Financials,0.00023338312,0.0031231144,-0.0028897312
46922,Consumer,0.017976334,0.0035907659,0.014385568
85917,Financials,0.0053211353,0.008203746,-0.0028826105
78916,Healthcare,0.00030339806,0.0068541868,-0.006550789
40125,Technology,0.0,0.009035985,-0.009035985
32707,Energy & Mining,0.005764563,0.0070573026,-0.0012927395
75240,Financials,0.0016803584,0.0047035273,-0.003023169
91135,Energy & Mining,0.0034385112,0.01467853,-0.011240019
50876,Healthcare,0.00015169903,0.006276751,-0.006125052
90753,Financials,0.02459858,0.006280511,0.018318068
89788,Financials,0.015683345,0.0062702266,0.009413119
77895,Financials,0.007654967,0.0032431022,0.0044118646
80717,Utilities & Telecom,0.0,0.004750532,-0.004750532
77516,Consumer,0.002047937,0.005444495,-0.003396558
56936,Financials,0.015730023,0.011086885,0.0046431385
89269,Financials,0.008588499,0.0048440844,0.003744415
78763,Consumer,0.0,0.0028739467,-0.0028739467
64186,Financials,0.007654966,0.004436125,0.0032188408
20204,Industrials,0.0,0.004917027,-0.004917027
89653,Financials,0.010222181,0.008279167,0.0019430136
89011,Financials,0.0069548166,0.004820087,0.0021347296
83604,Utilities & Telecom,0.0,0.003575879,-0.003575879
92570,Industrials,0.005461165,0.0064043375,-0.00094317226
67467,Consumer,0.02032767,0.0039008325,0.016426839
89335,Utilities & Telecom,0.0006067961,0.0049874103,-0.004380614
85653,Financials,0.00774832,0.008868822,-0.0011205021
76246,Financials,0.011389096,0.007545527,0.0038435692
87204,Industrials,0.0030339805,0.007970794,-0.0049368134
34497,Consumer,0.00083434465,0.004277579,-0.0034432344
90562,Consumer,0.024878642,0.00798837,0.016890272
92648,Industrials,0.01506877,0.0058206255,0.009248145
89398,Technology,0.0010113268,0.003228551,-0.0022172243
92729,Industrials,0.0037419095,0.0058569014,-0.002114992
75263,Financials,0.016290141,0.006589052,0.00970109
75887,Financials,0.0008401793,0.0044121277,-0.0035719485
42585,Consumer,7.5849515e-05,0.003930839,-0.0038549893
89282,Financials,0.0083551165,0.0051766224,0.003178494
85419,Healthcare,0.013197816,0.0066714953,0.0065263207
91635,Financials,0.023665048,0.010442378,0.01322267
59619,Consumer,0.0053853155,0.0046109837,0.00077433186
81132,Technology,0.010720066,0.0050555347,0.005664531
80828,Industrials,0.0,0.005081917,-0.005081917
92530,Utilities & Telecom,0.0020226536,0.004409818,-0.0023871644
62359,Financials,0.0021471246,0.009191075,-0.0070439507
54594,Industrials,0.00040453076,0.0045015034,-0.0040969728
91875,Financials,0.021984693,0.004751522,0.01723317
90114,Financials,0.01741038,0.0067741764,0.010636205
89361,Financials,0.005134429,0.0070072953,-0.0018728664
25785,Industrials,0.009203075,0.0070968764,0.002106199
89648,Energy & Mining,0.00030339806,0.004982983,-0.0046795853
79356,Financials,0.017597087,0.0034556524,0.014141435
61778,Technology,0.005258899,0.002737178,0.0025217212
51086,Industrials,0.0017192556,0.004029918,-0.0023106625
77928,Consumer,0.0,0.0032473595,-0.0032473595
91037,Energy & Mining,0.0022249192,0.0067703933,-0.0045454744
78841,Energy & Mining,0.0006067961,0.0050852154,-0.004478419
93150,Financials,0.011155713,0.007216417,0.003939296
77369,Financials,0.0011669156,0.0070998576,-0.005932942
70033,Industrials,0.0043487055,0.0040793847,0.0002693208
89745,Financials,0.012229275,0.005310323,0.006918952
76613,Technology,0.014563107,0.0107970135,0.0037660934
19561,Industrials,0.0033373786,0.0052204253,-0.0018830467
92949,Utilities & Telecom,0.03418285,0.0054157367,0.028767113
17961,Industrials,0.00010113269,0.0048807515,-0.0047796187
82213,Financials,0.016803585,0.0058691246,0.010934461
37584,Financials,0.012089246,0.006750178,0.005339068
75622,Financials,0.019370796,0.012341615,0.0070291813
92240,Financials,0.015076549,0.010627503,0.004449046
45495,Energy & Mining,0.012338188,0.006770394,0.0055677937
75885,Financials,0.002240478,0.005320608,-0.00308013
71563,Financials,0.0061146375,0.0051389122,0.00097572524
21207,Energy & Mining,0.0040453076,0.006249341,-0.0022040335
92602,Consumer,0.0055370145,0.0030873255,0.002449689
88411,Utilities & Telecom,0.0,0.002628368,-0.002628368
81133,Utilities & Telecom,0.0,0.0041567157,-0.0041567157
76477,Industrials,0.0008090615,0.0043234224,-0.0035143609
89301,Consumer,0.002351335,0.0033140401,-0.0009627051
81284,Financials,0.01134242,0.005752564,0.0055898563
75465,Financials,0.010035475,0.007542099,0.002493376
61743,Industrials,0.0041464404,0.0074596354,-0.003313195
16126,Technology,0.0,0.0062328517,-0.0062328517
17144,Consumer,0.0005309466,0.00134362,-0.0008126734
89901,Energy & Mining,0.008090614,0.0116841225,-0.0035935082
41187,Financials,0.0011669156,0.0032636719,-0.0020967564
89786,Financials,0.011902539,0.006530771,0.005371768
91582,Financials,0.0064413743,0.0035824967,0.0028588776
10866,Consumer,0.0038683251,0.0067447727,-0.0028764475
86869,Utilities & Telecom,0.0,0.0029236542,-0.0029236542
76644,Industrials,0.0,0.0056029707,-0.0056029707
85427,Consumer,0.0,0.0037041234,-0.0037041234
79139,Financials,0.0109223295,0.005937688,0.0049846414
86979,Technology,0.0028317152,0.0071694283,-0.004337713
81035,Financials,0.0053678113,0.003993884,0.0013739271
73219,Industrials,0.008798544,0.0053490396,0.0034495047
89630,Energy & Mining,0.0,0.0059426446,-0.0059426446
82634,Consumer,0.010694781,0.005914595,0.0047801863
81299,Financials,0.00676811,0.0050497777,0.0017183325
86871,Financials,0.015263256,0.004593824,0.010669432
78852,Financials,0.0016336818,0.005817701,-0.0041840193
11018,Financials,0.0017737118,0.008923675,-0.007149963
87280,Utilities & Telecom,0.0,0.0042345934,-0.0042345934
10606,Industrials,0.0055622975,0.006308701,-0.00074640336
86339,Financials,0.0071882,0.0039596017,0.0032285983
58413,Financials,0.013209484,0.005430311,0.0077791726
65875,Utilities & Telecom,0.0,0.003822491,-0.003822491
47511,Industrials,0.009000809,0.0054545696,0.0035462393
92121,Financials,0.016103435,0.005080632,0.011022803
80779,Financials,0.0107823005,0.0038944657,0.0068878345
85237,Utilities & Telecom,0.001618123,0.0068077976,-0.0051896744
61313,Industrials,0.010517798,0.0058832844,0.004634514
84372,Technology,0.010113269,0.00476203,0.005351239
85348,Consumer,0.026699029,0.0058779204,0.02082111
87128,Utilities & Telecom,0.0036407765,0.007164737,-0.0035239607
52396,Industrials,0.012742718,0.0049631963,0.0077795214
90267,Financials,0.016430171,0.0062633697,0.0101668015
91859,Financials,0.010222181,0.0025985958,0.007623585
92257,Technology,0.0,0.0067011397,-0.0067011397
43772,Industrials,0.00020226538,0.0059558363,-0.0057535707
89348,Financials,0.016523525,0.008399155,0.00812437
90073,Financials,0.017176997,0.007977484,0.009199513
89517,Financials,0.0107823005,0.0047275247,0.006054776
58819,Utilities & Telecom,0.0,0.0039295726,-0.0039295726
86111,Financials,0.0077949963,0.0048475126,0.0029474837
93071,Consumer,0.0012894417,0.0038241493,-0.0025347075
21186,Industrials,0.010618933,0.0044784187,0.006140514
91044,Utilities & Telecom,0.0,0.013271638,-0.013271638
86802,Financials,0.011295742,0.012283336,-0.000987594
79447,Financials,0.013209484,0.0048646536,0.00834483
11809,Utilities & Telecom,0.0,0.0025115516,-0.0025115516
90700,Consumer,0.008646845,0.0028739467,0.005772898
50017,Energy & Mining,0.021440128,0.0060613654,0.015378762
57154,Industrials,0.00040453076,0.005879986,-0.0054754554
79048,Financials,0.0,0.0060645337,-0.0060645337
29938,Consumer,0.00037924756,0.004617652,-0.0042384043
56565,Financials,0.009755414,0.00637993,0.0033754841
21936,Healthcare,0.0,0.005239326,-0.005239326
75104,Utilities & Telecom,0.0,0.008303697,-0.008303697
52337,Healthcare,0.009860436,0.007036877,0.0028235596
80307,Healthcare,0.04323422,0.014537008,0.028697215
90701,Financials,0.023711724,0.0055400147,0.018171709
85926,Industrials,0.0050566345,0.0049598985,9.673601e-05
63467,Financials,0.017363705,0.008059761,0.009303944
91305,Energy & Mining,0.0,0.012538254,-0.012538254
81521,Consumer,0.012894417,0.00666142,0.006232997
89327,Consumer,0.0050819176,0.0041308813,0.00095103635
79547,Financials,0.016990291,0.006931874,0.010058417
92143,Technology,0.0042475727,0.004864262,-0.0006166892
24643,Industrials,0.015877832,0.0059888144,0.009889018
92123,Financials,0.0037341302,0.0036133507,0.0001207795
17750,Industrials,0.007686084,0.0059690266,0.0017170575
85592,Financials,0.031460043,0.008255169,0.023204874
85914,Technology,0.008596279,0.0047785193,0.0038177595
84820,Financials,0.0007001494,0.013736904,-0.013036754
70295,Financials,0.02599888,0.008303165,0.017695714
88284,Healthcare,0.0,0.01128445,-0.01128445
43350,Industrials,0.012641586,0.00965927,0.0029823165
93013,Consumer,0.00030339806,0.0029072869,-0.0026038887
89879,Financials,0.0043876027,0.00574228,-0.0013546771
80928,Consumer,0.0,0.008328443,-0.008328443
77129,Financials,0.018577296,0.0072369864,0.01134031
76732,Consumer,0.0052336166,0.0077916626,-0.002558046
91978,Financials,0.028426062,0.0063422197,0.022083843
89207,Healthcare,0.0,0.0077023953,-0.0077023953
90042,Financials,0.0107823005,0.0067227525,0.004059548
86341,Energy & Mining,0.0044498383,0.007746544,-0.003296706
89784,Financials,0.020070948,0.008001481,0.0120694665
51692,Consumer,0.0,0.0035907659,-0.0035907659
89256,Financials,0.009708738,0.005186907,0.004521831
90612,Financials,0.013162808,0.008121469,0.0050413385
91568,Financials,0.019184094,0.008882536,0.010301558
70797,Financials,0.019697536,0.0043709893,0.0153265465
60687,Financials,0.018717326,0.0068873074,0.011830019
63132,Industrials,0.0,0.004109065,-0.004109065
32986,Utilities & Telecom,0.0,0.0065125125,-0.0065125125
26470,Energy & Mining,0.0007079288,0.0075849514,-0.006877023
92945,Financials,0.011575803,0.004816659,0.0067591444
92999,Financials,0.021751307,0.005581153,0.016170153
75034,Industrials,0.013147249,0.0059822183,0.0071650306
84319,Consumer,0.00022754855,0.005197776,-0.0049702274
79237,Energy & Mining,0.0059668287,0.00880514,-0.0028383113
87184,Technology,0.0,0.0041057677,-0.0041057677
21928,Utilities & Telecom,0.0,0.0043935934,-0.0043935934
17523,Technology,0.0,0.003630883,-0.003630883
85259,Financials,0.023198284,0.0051114857,0.018086798
46463,Industrials,0.007686084,0.0091843875,-0.0014983034
90675,Financials,0.017223675,0.008724837,0.008498838
28388,Financials,0.019137416,0.0060542487,0.013083167
81055,Financials,0.014423077,0.005553727,0.00886935
88659,Financials,0.0083551165,0.005834842,0.0025202744
77607,Financials,0.0108289765,0.0072781253,0.0035508513
80688,Financials,0.016103435,0.006369645,0.0097337905
76123,Financials,0.014423077,0.0077169384,0.0067061386
91457,Utilities & Telecom,0.015372168,0.0070349406,0.008337228
93117,Financials,0.018063854,0.0033528057,0.014711048
90979,Consumer,0.0035649273,0.0045409687,-0.0009760414
92259,Consumer,0.00037924756,0.0061946544,-0.005815407
90068,Financials,0.025438763,0.0061330977,0.019305665
76655,Industrials,0.012439321,0.0031362125,0.009303108
88373,Financials,0.0025672142,0.0035550713,-0.0009878571
30680,Industrials,0.0012135921,0.006598908,-0.005385316
71175,Financials,0.011949215,0.005581153,0.006368062
79362,Energy & Mining,0.0,0.007073791,-0.007073791
77478,Consumer,0.0,0.0037007895,-0.0037007895
75100,Consumer,0.016535193,0.0070248316,0.009510361
92118,Utilities & Telecom,0.0,0.0077098794,-0.0077098794
86121,Consumer,0.0,0.008465139,-0.008465139
22103,Industrials,0.009101941,0.007268362,0.001833579
80866,Financials,0.025765497,0.00632165,0.019443847
17743,Financials,0.019277446,0.005293181,0.013984265
75819,Financials,0.010595594,0.005080632,0.0055149617
92980,Financials,0.018437268,0.007699797,0.010737471
84176,Industrials,0.0024271845,0.0036176923,-0.0011905078
86136,Utilities & Telecom,0.00020226538,0.0039036137,-0.0037013483
75346,Financials,0.0007001494,0.004830371,-0.004130222
53197,Technology,0.012944984,0.0071133655,0.005831619
11267,Consumer,0.00621966,0.0040975404,0.0021221195
76226,Utilities & Telecom,0.0,0.008624941,-0.008624941
59555,Industrials,0.011326861,0.004870858,0.0064560026
17478,Financials,0.006861464,0.005162909,0.001698555
20512,Technology,0.005562298,0.0052665947,0.0002957033
75649,Industrials,0.0017192556,0.0024964386,-0.000777183
89946,Financials,0.0008401793,0.006153667,-0.0053134877
92550,Financials,0.004294249,0.004569826,-0.00027557695
84042,Consumer,0.0046268203,0.0040508644,0.00057595596
83421,Consumer,0.0065230583,0.006381361,0.00014169747
64653,Financials,0.011482449,0.0073295487,0.0041529005
29867,Consumer,0.0072057038,0.007021498,0.00018420583
90037,Financials,0.006207991,0.0046143928,0.0015935982
77117,Industrials,0.01203479,0.0058470084,0.006187781
75401,Financials,0.0061613144,0.006064533,9.6781645e-05
90162,Financials,0.0107823005,0.008471147,0.0023111533
91977,Consumer,0.0,0.005444495,-0.005444495
10516,Consumer,0.0,0.004587645,-0.004587645
63781,Energy & Mining,0.0034385112,0.015037991,-0.01159948
79323,Financials,0.0074682604,0.0072061326,0.00026212772
79094,Technology,0.0,0.0060349833,-0.0060349833
57904,Financials,0.008821881,0.011789671,-0.0029677898
75381,Financials,0.011622479,0.006489633,0.005132846
88392,Industrials,0.010720064,0.0044883126,0.0062317513
91234,Industrials,0.0008090615,0.009342681,-0.008533619
90998,Financials,0.015449963,0.0043229936,0.011126969
80401,Financials,0.020444361,0.002982557,0.017461805
34948,Consumer,0.010618932,0.0061546457,0.004464286
15456,Consumer,0.0,0.0041042087,-0.0041042087
76804,Financials,0.022824867,0.012009078,0.010815789
84656,Industrials,0.009101941,0.0061734915,0.0029284498
83728,Financials,0.011435772,0.005687428,0.005748344
89854,Financials,4.6676625e-05,0.0036064945,-0.0035598178
34673,Industrials,0.00040453076,0.0033637614,-0.0029592307
60442,Financials,0.0023338313,0.0064313533,-0.0040975222
12503,Industrials,0.008394013,0.008379722,1.4291145e-05
84392,Financials,0.01409634,0.008525999,0.005570341
91584,Energy & Mining,0.026395632,0.0051017045,0.021293927
76573,Industrials,0.012135923,0.007852074,0.004283849
89551,Financials,0.0031273337,0.0039184634,-0.00079112966
78947,Financials,0.01395631,0.0053857444,0.008570566
61188,Energy & Mining,0.0060679615,0.0053325505,0.00073541095
78854,Financials,0.01465646,0.0054645934,0.009191867
79770,Financials,0.013489543,0.008464292,0.005025252
14541,Energy & Mining,0.0046521034,0.009576826,-0.004924723
89051,Financials,0.016803585,0.007411826,0.009391759
79238,Financials,0.011809186,0.0059993966,0.0058097895
86563,Financials,0.012882749,0.0065136305,0.006369118
90552,Financials,0.008215086,0.0058279857,0.0023871
88487,Financials,0.0131628085,0.005639433,0.0075233756
87212,Financials,0.021097835,0.0056600017,0.015437834
81912,Technology,0.0,0.0060217916,-0.0060217916
21231,Utilities & Telecom,0.0,0.0057726754,-0.0057726754
72980,Financials,0.0072348765,0.004107016,0.0031278604
90927,Financials,0.025252054,0.0058725527,0.0193795
93175,Industrials,0.003236246,0.00949438,-0.006258134
83834,Energy & Mining,0.0018203884,0.01071127,-0.008890882
68187,Financials,0.011435773,0.0066336184,0.004802155
85604,Financials,0.012556013,0.004826943,0.00772907
75650,Industrials,0.009506472,0.0091316225,0.0003748499
80682,Consumer,0.01554915,0.008695189,0.0068539614
69980,Financials,0.019510828,0.0076518026,0.011859026
79646,Financials,0.016010083,0.0073021227,0.008707961
90120,Financials,0.01853062,0.0069867256,0.011543894
18438,Industrials,0.0,0.0036275852,-0.0036275852
25081,Financials,0.0062546674,0.007915775,-0.0016611079
84083,Financials,0.0011669156,0.0077615054,-0.00659459
89855,Financials,0.000746826,0.007322692,-0.0065758657
56856,Financials,0.0057412246,0.0045835394,0.0011576852
59774,Industrials,0.022249192,0.0074167633,0.014832429
85440,Industrials,0.00020226538,0.004395974,-0.0041937083
86117,Financials,0.026885737,0.006307937,0.0205778
58334,Utilities & Telecom,0.0,0.004533124,-0.004533124
91979,Financials,0.013862957,0.004045307,0.009817651
76515,Utilities & Telecom,0.0,0.0044617364,-0.0044617364
83233,Industrials,0.015068769,0.004877453,0.010191316
90346,Industrials,0.0056634303,0.0025459055,0.0031175248
80054,Consumer,0.0038683251,0.008085058,-0.004216733
93104,Financials,0.011949216,0.0082517415,0.0036974745
79915,Energy & Mining,0.0017192558,0.008340149,-0.0066208933
76119,Financials,0.0022404778,0.005036065,-0.002795587
89184,Financials,0.016103435,0.0073466892,0.008756746
91854,Industrials,0.003539644,0.0030570652,0.00048257876
85442,Technology,0.0035396442,0.003297805,0.0002418391
43123,Industrials,0.014967638,0.0068066698,0.008160968
91040,Energy & Mining,0.0069781556,0.011037754,-0.0040595983
27828,Technology,0.010113268,0.005098406,0.005014862
77157,Industrials,0.001618123,0.004395974,-0.0027778507
65330,Financials,0.011482449,0.0049880696,0.0064943796
66835,Utilities & Telecom,0.0,0.0050360835,-0.0050360835
78089,Financials,0.016850261,0.005958258,0.010892003
75443,Financials,0.017737117,0.009197932,0.008539185
89475,Healthcare,0.0013652913,0.00467494,-0.0033096485
14816,Consumer,0.0010618932,0.0030239786,-0.0019620853
67774,Utilities & Telecom,0.0014158576,0.007719615,-0.0063037574
85789,Financials,0.02861277,0.006067961,0.022544809
78045,Industrials,0.026193365,0.005698607,0.02049476
75416,Financials,0.011435773,0.008553426,0.0028823474
89598,Financials,0.016290141,0.005368603,0.010921538
83366,Industrials,0.0069781556,0.0070935786,-0.000115423
85081,Financials,0.01232263,0.0107303485,0.0015922813
79360,Financials,0.007701643,0.0067741764,0.00092746643
89876,Consumer,7.5849515e-05,0.0058945916,-0.005818742
77073,Financials,0.011062359,0.006355932,0.0047064275
91938,Financials,0.004714339,0.0048475126,-0.00013317354
77131,Financials,0.00676811,0.006859882,-9.1771595e-05
91461,Financials,0.004620986,0.006537628,-0.0019166418
87267,Financials,0.017270353,0.0055674403,0.011702912
75331,Financials,0.011995893,0.00332538,0.008670513
86486,Financials,0.007654966,0.0073398333,0.00031513255
77501,Financials,0.015029873,0.0046658167,0.010364056
59396,Financials,0.005227782,0.007051863,-0.001824081
78061,Financials,0.0030339805,0.006037107,-0.0030031267
89708,Financials,0.012602689,0.004734381,0.007868308
80303,Industrials,0.0,0.0062823184,-0.0062823184
89839,Financials,0.011622479,0.008032335,0.0035901442
27975,Financials,0.005227782,0.011837666,-0.006609884
23579,Industrials,0.003236246,0.0071694274,-0.003933181
76274,Financials,0.006814787,0.00402131,0.0027934774
85918,Financials,0.00023338312,0.007154709,-0.0069213263
89808,Financials,0.016056757,0.0040761614,0.011980596
34817,Industrials,0.005360032,0.0032417425,0.0021182895
92951,Financials,0.011855862,0.0074803904,0.0043754717
42286,Industrials,0.007079288,0.002971322,0.004107966
90607,Financials,0.007001494,0.0054508806,0.0015506134
72996,Financials,0.009615385,0.005498876,0.004116509
91106,Financials,0.003127334,0.006187949,-0.003060615
84769,Technology,0.0,0.008270895,-0.008270895
75367,Financials,0.012322629,0.0060645337,0.006258095
76592,Consumer,0.0,0.004534301,-0.004534301
91692,Financials,0.01988424,0.0051526246,0.014731616
10375,Financials,0.010175505,0.0050874883,0.0050880164
90307,Financials,0.0055078417,0.009239071,-0.0037312293
90434,Financials,0.01755041,0.009444764,0.008105647
88612,Technology,0.0017192556,0.0049664946,-0.0032472392
89540,Consumer,0.00022754855,0.0038641577,-0.003636609
79057,Financials,0.026418973,0.006047392,0.02037158
80683,Financials,0.014423077,0.011457133,0.002965944
52679,Financials,0.02506535,0.008104328,0.016961021
77078,Energy & Mining,0.003539644,0.004264062,-0.00072441786
79891,Financials,0.0060212845,0.0050566345,0.00096464995
24109,Utilities & Telecom,0.001618123,0.004396838,-0.002778715
89179,Financials,0.0012135922,0.0048440844,-0.0036304921
90160,Healthcare,0.03792476,0.0062506525,0.031674106
75313,Financials,0.0008868559,0.006071389,-0.005184533
92188,Industrials,0.0021237864,0.008498443,-0.006374657
75475,Financials,0.0017270352,0.0050874883,-0.003360453
21055,Consumer,0.005916262,0.00507775,0.0008385121
59628,Financials,0.012556012,0.005101201,0.0074548107
87540,Energy & Mining,0.006169094,0.0049335165,0.0012355773
90839,Financials,0.020164302,0.007216417,0.012947884
85421,Utilities & Telecom,0.0,0.0060874308,-0.0060874308
85172,Financials,0.0067681107,0.0073912567,-0.0006231461
77763,Energy & Mining,0.0009101942,0.0060943435,-0.0051841494
91456,Financials,0.019557506,0.0043709893,0.015186517
91525,Financials,0.0108289765,0.0055845813,0.005244395
91914,Financials,0.00802838,0.0062428005,0.0017855791
75168,Financials,0.023945106,0.0045321155,0.01941299
25232,Utilities & Telecom,0.0,0.007015472,-0.007015472
76221,Energy & Mining,0.0075849514,0.0064175283,0.0011674231
90302,Financials,0.0035474235,0.0096676,-0.006120176
91872,Financials,0.026092231,0.006743322,0.019348908
80191,Industrials,0.020833334,0.008455572,0.012377762
14795,Industrials,0.014563107,0.006394444,0.008168663
59300,Financials,0.019557506,0.006143382,0.013414124
90827,Financials,0.02072442,0.0070175803,0.013706839
27991,Utilities & Telecom,0.0,0.00369594,-0.00369594
79452,Financials,0.012322629,0.0075592403,0.0047633885
75306,Financials,0.0,0.0022900554,-0.0022900554
75415,Financials,0.01106236,0.0057217106,0.0053406497
64995,Financials,0.0061613144,0.005701141,0.00046017347
85935,Financials,0.012275953,0.005927404,0.006348549
25320,Consumer,0.004854369,0.0025672142,0.0022871548
89553,Financials,0.006581404,0.0056222915,0.0009591123
76838,Financials,0.0032206872,0.0050909165,-0.0018702294
89629,Financials,0.0032206872,0.0064484947,-0.0032278076
