stock,window_size,n_lags,lambda,r2_insample_stage1,r2_oos_stage1,r2_insample_stage2,r2_oos_stage2,kappa,kappa_tstat,intercept,intercept_tstat,n_observations,n_windows,n_oos_predictions_stage2,return_variance,failed
59045,20,1,5.783055944698348e-07,0.9467904621596571,-0.6603552200980647,-3.2529534621517087e-12,-0.0012665180859579017,3.893766873918322e-11,1.6808204016484968e-09,0.0003934869769001332,0.9338129343190913,1863,1866,,0.00033171315059899944,True
59089,20,1,5.783055944698348e-07,0.9321722917676191,-0.7399065208103288,-1.7319479184152442e-14,-0.002301323329946703,1.3193064014038696e-13,6.251811705438063e-12,-0.0007560464955190424,-1.039054914670343,1863,1866,,0.0009837546535615845,True
59176,20,1,5.783055944698348e-07,0.9500507926968642,-0.6196884637663569,-1.45706411380786e-08,-0.0007813372851004363,7.714173150966195e-07,3.355762766923313e-05,0.00048800140942212175,1.4186630599671912,1863,1866,,0.0002245554389058551,True
59185,20,1,5.783055944698348e-07,0.9486470025070346,-0.472663478507672,-8.074430013493838e-12,-0.00011303137302731692,2.478636750760435e-10,1.0203110979357489e-08,0.000641723333086257,1.450724472842168,1863,1866,,0.0003624259186910256,True
59248,20,1,5.783055944698348e-07,0.9550381201432594,-0.584361526928665,-1.0072696010610116e-09,-0.0025766832061231426,7.88348787530128e-09,3.383545994562104e-07,0.000510324046101665,1.5743804578918594,1863,1866,,0.00019619701601966447,True
59300,20,1,5.783055944698348e-07,0.9522168057983053,-0.6020262709673396,-1.5651011597839215e-09,-0.0010154684615963916,1.4137138610272244e-08,5.778909668830948e-07,0.0006480946252181365,1.9530966293823226,1863,1866,,0.00020672897566980438,True
59396,20,1,5.783055944698348e-07,0.9427234979192605,-0.6525584942632376,-9.705325432207701e-11,-0.0005717333157753135,6.20695188614761e-09,2.855018081995061e-07,0.000564416321930306,1.5619963296285793,1863,1866,,0.00024215673997798721,True
59408,20,1,5.783055944698348e-07,0.9418259959649579,-0.7033098047606818,0.003998241752512843,0.006590114098961264,0.05658983776149856,2.9020734015492935,0.00031051010755824856,0.6065791973667075,1863,1866,,0.0004923097859879841,
59459,20,1,5.783055944698348e-07,0.9467597349731437,-0.611762437405782,-1.5501901984293909e-09,-2.7780057417992055e-05,3.071663485783131e-08,1.2765259948816616e-06,0.0006028481024091114,2.327307894893243,1863,1866,,0.00012530226624722968,True
59555,20,1,5.783055944698348e-07,0.9444846568531059,-0.48886334860549874,0.00045583016328598625,0.0014332065282121054,0.021964046337563815,0.9418191893931979,-3.7562777803837814e-05,-0.1082591548682286,1863,1866,,0.00022721410082025397,
59619,20,1,5.783055944698348e-07,0.9537945725743497,-0.5739102290196598,-7.965524906339283e-09,-0.0009573003873086794,4.560074588011247e-07,1.8558418104674825e-05,0.0006974226602275615,2.1033011093981964,1863,1866,,0.00020496705974774247,True
59628,20,1,5.783055944698348e-07,0.956502013378122,-0.6738480793234369,-1.2724221676307934e-10,-0.0002450371451190314,1.6484834478313164e-09,7.609325261986082e-08,0.0007654057434181915,1.8433725883023926,1863,1866,,0.000325294221705968,True
59774,20,1,5.783055944698348e-07,0.9589305169350851,-0.7056797872554679,-1.479771860601886e-11,-0.00031654595741259506,3.47143283543259e-10,1.6520493227242677e-08,0.0011189677419839764,1.8213610311972999,1863,1866,,0.0007177236009847766,True
60097,20,1,5.783055944698348e-07,0.9542955628091382,-0.5526962436991052,-2.1949205786242487e-08,-8.172986340504451e-05,5.50642390835743e-07,2.3241421327051437e-05,0.0004823904349583878,1.6216567346066968,1863,1866,,0.00016550577485797044,True
60186,20,1,5.783055944698348e-07,0.9560716219164064,-0.6062524350974849,-6.701923460639136e-10,-0.0005177817526793582,1.2317590490523066e-08,5.137317115029115e-07,0.00015667951340156937,0.503898528492299,1863,1866,,0.00018021864016783446,True
60206,20,1,5.783055944698348e-07,0.9581225029550532,-0.5945184289641574,-4.0183620875211545e-09,-0.006086062894985478,8.555561881656371e-08,3.584472851283051e-06,0.0007961859174672914,2.3867538538162574,1863,1866,,0.00020865109257595194,True
60442,20,1,5.783055944698348e-07,0.9549077816305526,-0.4920181578648828,0.0013179500322694215,0.002929025180315903,0.036344764670125325,1.6257157010506087,0.0005653036557399698,1.6025123007295232,1863,1866,,0.00023670395470782915,
60580,20,1,5.783055944698348e-07,0.9578638777166787,-0.5713699537502224,-5.623546073252328e-11,-0.007822679380827369,1.9985385543057013e-09,8.172701031467008e-08,0.0011079035365314546,3.30282218357041,1863,1866,,0.0002106730030503758,True
60599,20,1,5.783055944698348e-07,0.9375955855068195,-0.4595517131609428,-1.4693402050625082e-10,-0.0002575057609002229,1.361358150041033e-08,5.367784759489616e-07,9.670449385935002e-05,0.2710992803320076,1863,1866,,0.00023608621837279965,True
60628,20,1,5.783055944698348e-07,0.9525794525564534,-0.6184733055472971,-4.187739932604018e-09,-0.004570727991235701,8.982864686350722e-08,3.7530725203253347e-06,0.0005621369317420148,1.5985975753395256,1863,1866,,0.00023160182130320376,True
60687,20,1,5.783055944698348e-07,0.9632514467001186,-0.6781530257600394,-2.2051690917734845e-08,-0.0016307128568031626,1.199456447721281e-06,5.313987271612826e-05,0.0008619677204603932,3.3497030315720484,1863,1866,,0.00012329278471042446,True
60943,20,1,5.783055944698348e-07,0.9462438787448503,-0.5296299699794329,0.00016332194360191288,0.000600770145113283,0.013695679710661284,0.5592471610710327,0.0007059123172868316,2.0818843557367086,1863,1866,,0.00021832459432539355,
60986,20,1,5.783055944698348e-07,0.9539950112610388,-0.5532792233634609,-2.4646951146678475e-11,-1.941413116424151e-05,8.128534333594116e-10,3.3585266008170934e-08,0.0007964695156995519,2.093464674774415,1863,1866,,0.0002715335845788427,True
61146,20,1,5.783055944698348e-07,0.9498506384294361,-0.5370253317323996,0.0006604679604225172,0.0003335590351901674,0.025534436361431843,1.1384505450137312,0.00019210748116186728,0.34977283345526927,1863,1866,,0.0005645978507228059,
61188,20,1,5.783055944698348e-07,0.9485230443966284,-0.6130778776454757,-1.622088463548721e-09,-0.00025372282353819386,1.4791954957210423e-08,6.026476528629011e-07,0.0006443353802722994,2.2120628667107325,1863,1866,,0.00015756768596747356,True
61313,20,1,5.783055944698348e-07,0.9498021490474704,-0.5291914749869608,4.848248712141512e-05,-0.0062808088572055,0.007261766546914111,0.302483625238938,0.0005109185985606938,1.456946364489141,1863,1866,,0.00022825365187265287,
61399,20,1,5.783055944698348e-07,0.9484981551687114,-0.6027984516796767,-5.317735585208538e-09,-0.001947174396968121,1.0513094768494619e-07,4.613989995756918e-06,0.0007436592639661662,2.1352726497353345,1863,1866,,0.00022497507925553714,True
61508,20,1,5.783055944698348e-07,0.9615531698094673,-0.4928435913225009,6.872165193527735e-05,-0.009840193681844411,0.008382862090986836,0.36047392422818275,0.0004701804435121065,1.3406621558431693,1863,1866,,0.0002284891839490635,
61516,20,1,5.783055944698348e-07,0.953366963578613,-0.5836002674456453,-1.5551071541608508e-10,-0.010964979677102304,2.6010722081933475e-09,1.0780023867308284e-07,0.0004691371673447706,1.5159895521941784,1863,1866,,0.00017735706302865318,True
61567,20,1,5.783055944698348e-07,0.9494502681704552,-0.6137401958404345,0.00033164892002113255,0.0009417586087794305,0.018138394270680303,0.7994455749527037,0.0008737475546579496,2.048940586090015,1863,1866,,0.00034625407094958285,
61735,20,1,5.783055944698348e-07,0.9522582266578311,-0.5610706474463598,-1.722746389987151e-10,-0.0041819178212632035,3.1620451370284274e-09,1.2558307036179134e-07,0.0006939183120486059,2.4727985964165113,1863,1866,,0.00014532292020746337,True
61743,20,1,5.783055944698348e-07,0.9509314598669575,-0.6257963167309879,-6.486665649063639e-09,-2.2609599166223404e-06,1.4143609152244207e-07,6.00111325467697e-06,0.0008611754937348913,1.9298237452242317,1863,1866,,0.00037587097769496144,True
61778,20,1,5.783055944698348e-07,0.9574457376955438,-0.5717264899331969,-3.754840749436994e-08,-0.0032933240121593155,1.926414966127633e-05,0.0008317036126044057,0.00021376770359814588,0.5859093617534772,1863,1866,,0.00025079361762532276,True
61807,20,1,5.783055944698348e-07,0.9480678630541118,-0.5980742920865916,-4.6398906938804885e-10,-0.00020932752433489021,1.854648409763449e-08,7.762568661748884e-07,0.00046796037999482577,1.094998219741275,1863,1866,,0.0003425084464577476,True
61815,20,1,5.783055944698348e-07,0.9530592143097559,-0.5117011713676858,-4.263530195558474e-09,-0.0008366300628488421,2.1801205410866434e-07,9.020162672046066e-06,-9.748585983313285e-05,-0.20281616092090413,1863,1866,,0.00042845285661807103,True
61946,20,1,5.783055944698348e-07,0.9504454329311902,-0.5653909858735828,-5.18604847954407e-09,-0.003657162936942626,6.514654474901519e-07,2.6941825559986094e-05,0.0006577096295918959,2.0321878591810876,1863,1866,,0.00019390165176393686,True
62068,20,1,5.783055944698348e-07,0.9511224367969864,-0.548250606974602,-1.536867744178494e-09,-2.2949908954350562e-05,3.2624628102881776e-08,1.3142867326679634e-06,0.0005388352957204606,2.10670166832603,1863,1866,,0.0001222616500682789,True
62092,20,1,5.783055944698348e-07,0.9587295829293827,-0.5856971715661872,-4.18243217836789e-12,-4.750626581007111e-08,5.209741123278914e-11,2.2281765414024706e-09,0.0007119023246737526,2.121480478097879,1863,1866,,0.00020885307637433337,True
62156,20,1,5.783055944698348e-07,0.9555957958827168,-1.0922291981168093,-1.838998286984861e-09,-9.594010779867546e-05,1.9215533426843805e-06,9.629541548568931e-05,0.000930890596939376,1.2517676677462464,1863,1866,,0.0010790065354964998,True
62308,20,1,5.783055944698348e-07,0.9616765336657019,-0.5828070417328752,0.0007686563839113258,0.002707489586636913,0.02745733604740384,1.2291572475119155,0.0007677909616478507,2.627267161540962,1863,1866,,0.0001597673627659567,
62359,20,1,5.783055944698348e-07,0.9414096533832087,-0.5075447141434324,0.0010556321323046403,-0.008642362487868205,0.03338074059769953,1.4509325669837239,-5.5757458724874135e-05,-0.12911284841490872,1863,1866,,0.0003509423175089009,
62367,20,1,5.783055944698348e-07,0.9381107328019446,-0.5650128568768289,5.43129325958347e-07,-0.012287866159826466,0.000719182205134143,0.031853318128683486,0.0003098529009967412,0.8116690290231304,1863,1866,,0.0002702384516930009,
62391,20,1,5.783055944698348e-07,0.9381901215589367,-0.4927794313915015,0.014225088804461827,0.018645340185568515,0.1039379884949689,5.797705827103507,-0.00036765726645259205,-0.6920360151532384,1863,1866,,0.0005405853404450396,
62498,20,1,5.783055944698348e-07,0.951067356778174,-0.44994143079916027,0.00016289310168249305,-0.0017309258390536542,0.013156808118218183,0.5575938277366813,0.0009335011255264274,2.806329077439022,1863,1866,,0.0002049115441028491,
62922,20,1,5.783055944698348e-07,0.9409013447871851,-0.6085073674817818,-1.861821807835895e-11,-0.003641272624815617,4.856010974973076e-10,2.2073149286622906e-08,-0.0003151836841607768,-0.48267376160056724,1863,1866,,0.0007860962657334743,True
62930,20,1,5.783055944698348e-07,0.9335672440540056,-0.611291526135902,-3.5570957734876174e-08,-0.0003385698938453974,3.858890116426126e-07,1.652144128278517e-05,0.000247130809800053,0.7427447070646588,1863,1866,,0.00020609107135993485,True
63132,20,1,5.783055944698348e-07,0.9490770565275781,-0.667615350338461,0.000406032798164091,-0.006037996550324332,0.01823362715330092,0.8840585511333499,0.000307968904419404,0.4487844539619635,1863,1866,,0.0008712908263820532,
63263,20,1,5.783055944698348e-07,0.9503593392166731,-0.4600594895192467,0.00011184056926372143,-0.007327935375761374,0.011300921533127447,0.4613097853724601,0.000679596907798378,1.7747401013756214,1863,1866,,0.0002750682362594706,
63467,20,1,5.783055944698348e-07,0.9470201198662864,-0.5905504008221614,1.0435495600980005e-06,-0.004018877356860573,0.0010799192132964139,0.044686884577566525,0.0005357706198148147,1.8857054774868982,1863,1866,,0.0001485178783001411,
63706,20,1,5.783055944698348e-07,0.9516563765460707,-0.630041327949981,-2.281383304492124e-09,-0.000599248943701447,1.0129824018715591e-07,4.344489750551178e-06,-0.0004593822537329859,-0.9628732543608564,1863,1866,,0.0004195770935522959,True
63765,20,1,5.783055944698348e-07,0.9444683230359949,-0.7643007829988047,0.0001027089519175517,-0.0003970272272537656,0.008977228705590898,0.43879044447301185,-0.0010373001729952062,-1.5114259722479595,1863,1866,,0.0008725182346905157,
63773,20,1,5.783055944698348e-07,0.9389025723935508,-0.6584948322256636,-1.0065237532330684e-10,-0.0009841932415788346,1.5252732626534751e-09,6.510629892347437e-08,7.013549581079207e-05,0.16183172412961572,1863,1866,,0.00034681928928662395,True
63781,20,1,5.783055944698348e-07,0.9351234083846257,-0.9064487008645596,0.0011827564878852392,-0.002214014032852596,0.028822703688267153,1.5339778390687988,-0.0004756831146417693,-0.5605783425658896,1863,1866,,0.0013335126855059673,
64020,20,1,5.783055944698348e-07,0.9531015097900212,-0.5848107556661684,3.300120208293844e-05,-0.004564559093686249,0.005650814810873745,0.24898949463022296,-9.619776498931446e-05,-0.17318250126486884,1863,1866,,0.0005758502069162554,
64186,20,1,5.783055944698348e-07,0.9557561234897133,-0.566166236352867,0.000905087453968334,-0.0023794178797096333,0.03114075054236647,1.340049256987398,0.0008648096720810991,2.338859572868553,1863,1866,,0.0002577724970139034,
64194,20,1,5.783055944698348e-07,0.9516169809730916,-0.5275412885332595,0.00026343734893419235,0.0006360986653899392,0.01682510224044128,0.7114385780338074,0.000814811282009944,2.1901734565010753,1863,1866,,0.00025664382993080087,
64282,20,1,5.783055944698348e-07,0.9406425323551807,-0.5635456794284268,-6.601386104421181e-13,-0.014429687207664132,8.350270626823034e-12,3.3822305350482783e-10,0.0008157827005674437,1.9726504729346988,1863,1866,,0.0003211568545127422,True
64311,20,1,5.783055944698348e-07,0.9499000637534486,-0.48929256171173874,-8.75130967692428e-09,-0.005592871507564379,1.1834495905093135e-05,0.00046097521211930977,0.0005980179937990501,1.6463827773767015,1863,1866,,0.00024703053251621306,True
64390,20,1,5.783055944698348e-07,0.9501020952709436,-0.5771243537348529,-3.0852342902676355e-10,-0.004052199180948346,1.2232548169147797e-08,5.058673116434864e-07,0.0006846818235800194,2.509011031816581,1863,1866,,0.00013967719716209971,True
64450,20,1,5.783055944698348e-07,0.9528302120307789,-0.5929098794288219,-1.6036321159873523e-09,-9.371215408782163e-06,3.1900067486884695e-08,1.3262839146907499e-06,0.000597315058507399,1.9782553021442297,1863,1866,,0.0001687931695629081,True
64629,20,1,5.783055944698348e-07,0.9402147055718246,-0.7492584576650823,0.0012062022009975415,-0.010490922262684554,0.02942787384667194,1.5443100474979081,-0.00026642382966212503,-0.3317137212427512,1863,1866,,0.0011920196113212515,
64653,20,1,5.783055944698348e-07,0.9408958039265767,-0.5618930302376592,-1.0234479930204543e-11,-0.009693044525748373,3.079589540980028e-10,1.2904520494418362e-08,0.0006712697343964513,2.2732230768994346,1863,1866,,0.0001632926373922577,True
64805,20,1,5.783055944698348e-07,0.9447337049742696,-0.5493347511061173,0.0010724396698885696,-0.0020216781484714286,0.03270746796290884,1.4609174327191183,0.00022590539104492036,0.5720556144682766,1863,1866,,0.00028882160214853706,
64899,20,1,5.783055944698348e-07,0.9593658540783824,-0.6548386712154246,0.00046427045919916754,-0.0005174522443975871,0.022857429364753133,0.9502127762107029,0.001380116922489714,3.108353717332517,1863,1866,,0.00037050011267644403,
64929,20,1,5.783055944698348e-07,0.9476919285305355,-0.6157618850935889,4.6883776647521636e-05,-0.005087839287264417,0.0066699670407771375,0.29683794629263915,0.0012225813564111939,2.28714842063318,1863,1866,,0.0005350264862302693,
64936,20,1,5.783055944698348e-07,0.9586464297276884,-0.5666968449542085,3.4764903636963496e-06,-0.001203844896239037,0.0019090914894255868,0.08062461552685869,0.0005581682091751412,2.4075484756667875,1863,1866,,9.992517915985591e-05,
64995,20,1,5.783055944698348e-07,0.9573628686513795,-0.6233961393279921,-7.416207647992223e-10,-0.0025072360616764655,1.3592471130934004e-08,5.692663024109494e-07,0.0006076597952986899,1.3754461225594108,1863,1866,,0.000370912896624546,True
65285,20,1,5.783055944698348e-07,0.9398086744122984,-0.7333410698624943,-4.167024281187537e-09,-0.004147530483034512,6.996966705462044e-08,3.2694293905490303e-06,-0.0001613176925861851,-0.18743012799247868,1863,1866,,0.001374969295735046,True
65294,20,1,5.783055944698348e-07,0.9560492361337366,-0.5803965610647741,0.0019401973983281806,-0.0038997633509321172,0.04285332346992848,1.9871191521525544,0.0007180351136306453,2.3610556774145173,1863,1866,,0.00017169211941667263,
65306,20,1,5.783055944698348e-07,0.9577064438303979,-0.6498056108409869,-2.8716806710349374e-11,-0.0010341257471486731,3.977631155628906e-10,1.7061003510840476e-08,0.0005512138242172342,1.5228839183692788,1863,1866,,0.0002450953058558325,True
65307,20,1,5.783055944698348e-07,0.94090550238408,-0.6128473968521619,1.2771817752388337e-05,-0.00020287930164508694,0.003620332099027609,0.15468497887826857,0.0006862979709722347,2.0363298956442684,1863,1866,,0.0002127151819639143,
65330,20,1,5.783055944698348e-07,0.9455545762195905,-0.5708878201483738,0.000433996784410251,0.0012825318720404155,0.020514896199713896,0.9180187447633986,0.00029084490950715954,0.6398486684576821,1863,1866,,0.00039147434965096974,
65365,20,1,5.783055944698348e-07,0.9497954183051072,-0.5480648916645143,-1.4656535984869379e-09,-0.002958586866717239,8.839234596504923e-07,3.7848869279396994e-05,0.0005272925136343084,0.9868076161834171,1863,1866,,0.0005311222654267472,True
65402,20,1,5.783055944698348e-07,0.9551138324626619,-0.5705573703508107,-2.170422663816396e-08,-0.0005073310269099185,1.2269806891882006e-06,5.338520065564371e-05,0.0011533306537882336,2.999161083906777,1863,1866,,0.00027471237040283913,True
65541,20,1,5.783055944698348e-07,0.9559191712178833,-0.6228284572774763,-3.7315384115998995e-09,-0.004130954063710446,7.631612420599932e-08,3.243612178089735e-06,0.001005133877981299,2.7177419278004504,1863,1866,,0.0002537742625363374,True
65875,20,1,5.783055944698348e-07,0.9368380113798402,-0.5617392391459968,-1.0628786739630414e-10,-0.0018738445824035832,1.6334872609184857e-09,6.947560806106028e-08,0.00045609415127787097,1.9471515788408453,1863,1866,,0.00010313368940345204,True
65947,20,1,5.783055944698348e-07,0.9380291411888483,-0.5220939787422614,0.00038269754693165403,-5.528191509740488e-05,0.019819517959562796,0.8614641755575391,0.0005298191206237018,1.7018816466519828,1863,1866,,0.00018065333172901017,
66093,20,1,5.783055944698348e-07,0.9434027529459879,-0.5656489294291078,-2.04745149723351e-08,-4.42871748960183e-05,1.2028114348067094e-06,5.1230292717124806e-05,0.0004236143951290947,1.9256974692040345,1863,1866,,9.060030269958699e-05,True
66157,20,1,5.783055944698348e-07,0.9574641149504385,-0.5899954365528433,-1.0968366215280412e-08,-0.0010017099576125066,4.296237463099315e-06,0.00017543083957573691,0.0005090348692210727,1.5853825863297573,1863,1866,,0.00019315606673143835,True
66181,20,1,5.783055944698348e-07,0.949050803460114,-0.5197054650709305,-1.4888508204080608e-09,-0.0017800864188137755,4.181682572848394e-07,1.6641308352765334e-05,0.0009873751775134828,3.410000007413354,1863,1866,,0.000156604351682381,True
66245,20,1,5.783055944698348e-07,0.9532729623365561,-0.6548942630324548,-4.675371201301459e-12,-0.009235738615299693,1.2782660991405796e-10,5.4881454708777575e-09,0.00017913683223829858,0.34760789030333716,1863,1866,,0.0004967483988429165,True
66376,20,1,5.783055944698348e-07,0.9555122233179846,-0.5792078621818617,-2.564770618107559e-11,-0.00029273214800129566,3.8256181804470696e-10,1.5779486454061863e-08,0.0007475336622128666,2.1326091326901895,1863,1866,,0.00022904964114321905,True
66616,20,1,5.783055944698348e-07,0.9377953336778472,-0.6008800184265055,-3.4203670340460235e-08,-0.0039215311466518354,9.137776373947814e-07,3.836768914356437e-05,0.0002546707665088869,0.8604166120889902,1863,1866,,0.0001656864614792297,True
66683,20,1,5.783055944698348e-07,0.9503007380789069,-0.5240233747126659,0.00044506586244297264,-0.004209805916347342,0.020885722884939666,0.9298140968122076,0.0008041311387993645,1.2248185004370467,1863,1866,,0.0008011106223547454,
66800,20,1,5.783055944698348e-07,0.9561528984327705,-0.5781124071114754,0.0007601224468045675,0.0014662932705369336,0.027524070294271237,1.2260779488712379,0.0006698576527101375,1.4011907167092947,1863,1866,,0.000428946485883463,
66835,20,1,5.783055944698348e-07,0.9620550287785923,-0.514670481538327,-2.1196440824766682e-08,-0.010586335873765673,1.3843998176401082e-06,5.65894412666047e-05,0.0004683314820771456,1.0960038404694075,1863,1866,,0.000339071665343508,True
67360,20,1,5.783055944698348e-07,0.9605149813994648,-0.5332914965630104,-3.413527993600951e-08,-0.0007914444961423239,4.43775858034593e-07,1.746649108960886e-05,0.0006272214073791097,2.2459233914563774,1863,1866,,0.00014454381730469367,True
67467,20,1,5.783055944698348e-07,0.943408684674801,-0.5810480337760615,-8.563860731669592e-11,-0.0009998830248183488,6.3509372745393245e-09,2.7271486505581585e-07,0.00028450787911972865,0.5574401160195749,1863,1866,,0.00048068584879508756,True
67598,20,1,5.783055944698348e-07,0.9438391730330805,-0.6023281854990508,-2.663314013773288e-11,-0.0002320674921714172,3.7425019371220734e-10,1.5930226566424316e-08,0.00034315504848224517,0.9582449779630575,1863,1866,,0.00024010710551979877,True
67774,20,1,5.783055944698348e-07,0.9495921659754128,-0.5077379152699251,4.0290138964671485e-05,-0.018992195549727864,0.00659665116444346,0.2756429495670974,0.00036901000564938744,1.251009731629229,1863,1866,,0.00016082810449324328,
67838,20,1,5.783055944698348e-07,0.9619200281526278,-0.5521732987686068,0.00017847987424202127,-0.0049376869498465314,0.013468017344060517,0.5838890302719932,0.00036300464337332027,0.705125869464294,1863,1866,,0.0005024488527670908,
68021,20,1,5.783055944698348e-07,0.9551219259159878,-0.6019104661658661,-6.63518129329077e-11,-0.0030465843047071672,9.687417565271332e-10,4.160622027083943e-08,0.0003276689611474916,1.2430528979898228,1863,1866,,0.00012846729451507696,True
68144,20,1,5.783055944698348e-07,0.9560859900567433,-0.5950870309132263,0.0007720961231749701,0.0012742242426185824,0.027401038223332563,1.2316943553765594,0.0005468692892312679,1.1929473696301787,1863,1866,,0.00039585161302851506,
68187,20,1,5.783055944698348e-07,0.938836175851865,-0.6223710525750903,-4.500928740824861e-09,-0.00315153884966457,1.0052697277501666e-07,4.136542361865125e-06,0.00045499640839629475,1.3261803013314082,1863,1866,,0.00022239557767912075,True
68419,20,1,5.783055944698348e-07,0.9615757965717449,-0.6171850427589503,0.0003878821085456785,0.0014752358584534386,0.019364996771473658,0.8660403171951369,0.0005383572106574254,2.0084736696798524,1863,1866,,0.00013506513993923194,
68830,20,1,5.783055944698348e-07,0.9280594919352605,-0.5743961863883662,-7.956302283673722e-12,-0.0027746204810159547,1.1347411522969508e-10,4.632288154321037e-09,0.0009447684098554646,1.5013146513980795,1863,1866,,0.0007313370677879338,True
68866,20,1,5.783055944698348e-07,0.9556916362068587,-0.5393940120016172,9.096142643161276e-05,-0.0014098091807459578,0.009614164928748533,0.4156490969491561,1.0776807599660225e-05,0.02253563673177648,1863,1866,,0.00042894290835817684,
68929,20,1,5.783055944698348e-07,0.9484194614977837,-0.5961946567451053,-2.3359141287926377e-08,-0.0008096764610749929,1.4739514525902213e-06,6.118897181196246e-05,0.0005520895602627072,2.0394352053933607,1863,1866,,0.00013624974473089744,True
69032,20,1,5.783055944698348e-07,0.9460666419360678,-0.6818825106294155,5.597432016124504e-05,-0.0043156327428328645,0.006840737295958863,0.32478919838327636,0.00031918560445644246,0.6173558579163781,1863,1866,,0.0004998890048065565,
69649,20,1,5.783055944698348e-07,0.9523932017392213,-0.5866304236287323,-3.881052146326169e-09,-0.0018130374226834611,1.7793737139598002e-07,7.683662050289856e-06,0.0006736905196542587,1.631111645963981,1863,1866,,0.0003189389679540831,True
69761,20,1,5.783055944698348e-07,0.9528538488148438,-0.7348608311303548,0.0017218694709414395,0.00035419773189981907,0.03734104665183889,1.8577829477977807,-0.00012008128534573264,-0.19562724961652989,1863,1866,,0.0007148510468551291,
69796,20,1,5.783055944698348e-07,0.9594148097660472,-0.7313656566327169,-4.145890075690772e-09,-0.0028223443213490906,2.2171988130708877e-07,9.026976609307485e-06,0.0013765092725619764,3.2101414357945233,1863,1866,,0.0003411928787920124,True
69892,20,1,5.783055944698348e-07,0.9503002664301474,-0.6255678005624095,-6.388425344283633e-10,-0.0007640847905541204,2.808125117908951e-07,1.2919663691411571e-05,-0.00048783039215534425,-0.8126946961441854,1863,1866,,0.0006736183964248662,True
69980,20,1,5.783055944698348e-07,0.9448490124786635,-0.5804657435660947,9.495956941618644e-05,-0.004201990555598778,0.009923224423876583,0.4244694085651089,0.0005457403814376529,1.964476239420923,1863,1866,,0.0001458520608859471,
69999,20,1,5.783055944698348e-07,0.9508820432249908,-0.6046619721410853,-4.102761930191434e-08,-0.0013470967920725663,4.416294391860532e-07,1.9113518189055167e-05,0.0002756890662628296,0.9391443195358199,1863,1866,,0.0001641449563364726,True
70033,20,1,5.783055944698348e-07,0.9490816210443185,-0.5174566699259477,0.000879092364392764,0.002361768724401081,0.02974615412978602,1.3183063840149016,0.0005389231566894359,1.1714193760444709,1863,1866,,0.0003959429409237417,
70092,20,1,5.783055944698348e-07,0.9462647685970212,-0.6103450201297471,0.0004973037379126799,-0.016068495657328263,0.02227968941316263,0.9838339823850465,0.0002673727491187837,0.40587716464746415,1863,1866,,0.0008105219927956912,
70121,20,1,5.783055944698348e-07,0.94660898138395,-0.592543191386715,-2.135402965564026e-11,-0.0013953959655346182,6.427886722924191e-10,2.7494495198028607e-08,0.00046060187953243553,1.2393117776842115,1863,1866,,0.00025901817037544045,True
70228,20,1,5.783055944698348e-07,0.9565880917796471,-0.536606009976101,0.00040246527835674506,0.0004672652453898696,0.019717596832222538,0.882559789336917,0.00038413972235800184,0.8424011033438696,1863,1866,,0.00038856606837816985,
70295,20,1,5.783055944698348e-07,0.9425429558625454,-0.5698469901659022,-2.9061173467681556e-09,-0.0010399548160908711,6.532093569892866e-08,2.6278849421891963e-06,0.0003812366462041219,1.6751411459032886,1863,1866,,9.692298750774365e-05,True
70332,20,1,5.783055944698348e-07,0.9500698909023586,-0.560341417678297,-6.0309561789040345e-09,-0.00048014683360109167,1.2500293991545144e-07,5.379251884759653e-06,-0.00015337646832670954,-0.272623834247844,1863,1866,,0.0005873276049835638,True
70420,20,1,5.783055944698348e-07,0.9539568046352825,-0.47073093092199003,1.8981210830881778e-06,-0.0007894350966597408,0.001506704951901504,0.05962461576124737,0.00032997066092089615,0.9390193887800181,1863,1866,,0.0002304137620104352,
70519,20,1,5.783055944698348e-07,0.9505885826807372,-0.5792882743533099,0.0017058308873150185,0.003912701604439239,0.04020646178920441,1.8567800370647718,0.00041206811749716345,0.8495896955399751,1863,1866,,0.0004409963247747657,
70578,20,1,5.783055944698348e-07,0.9573452536327202,-0.5670522393777273,2.805520716020471e-05,-1.2588203812669008e-05,0.005546559723242557,0.22967838445415592,0.0006348492127281357,2.2597320188185503,1863,1866,,0.00014744117311584856,
70703,20,1,5.783055944698348e-07,0.9449104453108592,-0.8604497400914413,-2.129973974973609e-10,-0.0004712171808021193,3.0689593342855457e-09,1.3709198142445454e-07,0.0002566050263578389,0.5771564320695609,1863,1866,,0.0003708167007188768,True
70797,20,1,5.783055944698348e-07,0.9457988182499608,-0.600155865677225,-8.671845130869826e-08,-0.0016862871702998383,1.1890998065170735e-06,4.791220460034895e-05,0.00047608460795914824,1.9387715307853668,1863,1866,,0.00011294981704843777,True
70826,20,1,5.783055944698348e-07,0.9675015420086622,-0.5560109691999882,-2.2250631781517427e-08,-8.549997616569271e-06,5.57349543915488e-07,2.3574750904047165e-05,0.0002840306718246072,1.4114890730789635,1863,1866,,7.528386228559451e-05,True
71079,20,1,5.783055944698348e-07,0.932489399573667,-0.6766478503390994,-7.998005591147717e-09,-0.007278357249997258,2.5897744959286925e-06,0.00011064844012044885,0.0005100824175422956,1.859000297474606,1863,1866,,0.0001402237467978318,True
